obs_ID,study_ID,year,es,var,meta_ID,research_aim
43,CD011,2017,-0.032152973,0.006123485,ma09_01,animal
44,CD013,2016,-0.090798127,0.004804148,ma09_01,animal
45,CD013,2016,0.111440785,0.004772715,ma09_01,animal
46,CD013,2016,-0.044979267,0.000482274,ma09_01,animal
47,CD013,2016,0.019632567,0.000508313,ma09_01,animal
61,CD015,2014,-0.072320662,0.145483178,ma09_01,animal
62,CD015,2014,-0.11844815,0.083865278,ma09_01,animal
63,CD015,2014,0.916290732,0.387718344,ma09_01,animal
64,CD015,2014,0.405465108,0.104509544,ma09_01,animal
65,CD030,2003,1.677559343,0.114632254,ma09_01,animal
66,CD030,2003,1.337313385,0.23771588,ma09_01,animal
67,CD030,2003,-0.330716071,0.122775241,ma09_01,animal
68,CD030,2003,-0.055569851,0.022348377,ma09_01,animal
69,CD030,2003,0.63556851,0.044732265,ma09_01,animal
70,CD031,2007,-0.068344268,0.122659905,ma09_01,animal
71,CD031,2007,0.482490615,0.155286024,ma09_01,animal
72,CD033,2018,-0.002387824,0.045089222,ma09_01,animal
75,CD033,2018,0.116374501,0.003998372,ma09_01,animal
78,CD042,2007,0.693147181,0.027777778,ma09_01,animal
79,CD042,2007,2.673843095,0.351792879,ma09_01,animal
80,CD042,2007,1.609437912,0.16,ma09_01,animal
81,CD042,2007,3.32537207,1.033140726,ma09_01,animal
92,CD045,1995,0.385180437,0.003698376,ma09_01,animal
93,CD045,1995,0.446482717,0.003580734,ma09_01,animal
98,CD045,1995,0.66458268,0.005845422,ma09_01,animal
99,CD045,1995,0.956194031,0.003393115,ma09_01,animal
100,CD046,2006,-0.15855921,0.002210722,ma09_01,animal
101,CD046,2006,-0.265448193,0.002686398,ma09_01,animal
102,CD046,2006,-0.175890666,0.001205265,ma09_01,animal
103,CD046,2006,-0.506436443,0.012202849,ma09_01,animal
104,CD046,2006,-0.285255476,0.005788357,ma09_01,animal
105,CD046,2006,-0.079617629,0.01179566,ma09_01,animal
106,CD046,2006,0.002184202,0.007217573,ma09_01,animal
107,CD046,2006,-0.102368559,0.009493758,ma09_01,animal
108,CD046,2006,-0.343069292,0.059979091,ma09_01,animal
109,CD046,2006,-0.094762385,0.048988977,ma09_01,animal
110,CD046,2006,0.121125996,0.050299058,ma09_01,animal
111,CD046,2006,-0.718113803,0.08029038,ma09_01,animal
116,CD048,1993,2.061423036,1.227790184,ma09_01,animal
117,CD048,1993,0.654204207,0.01604861,ma09_01,animal
119,CD068,2005,0.117783036,0.01598894,ma09_01,animal
120,CD068,2005,0.048790164,0.013631189,ma09_01,animal
121,CD068,2005,0.117783036,0.014178241,ma09_01,animal
122,CD068,2005,0.048790164,0.017599443,ma09_01,animal
123,CD068,2005,-0.025317808,0.020883259,ma09_01,animal
124,CD069,2002,-0.441458712,0.002266131,ma09_01,animal
125,CD069,2002,0.893388969,0.003703393,ma09_01,animal
126,CD069,2002,0.634191012,0.003889767,ma09_01,animal
140,CD083,2008,0.624294445,0.119700038,ma09_01,animal
142,CD083,2008,-0.522287068,0.149058153,ma09_01,animal
144,CD083,2008,0.540827874,0.49600949,ma09_01,animal
146,CD083,2008,-1.112035308,0.568913824,ma09_01,animal
147,CD085,2008,0.227586029,0.012652612,ma09_01,animal
148,CD085,2008,0.688020679,0.016106478,ma09_01,animal
149,CD085,2008,0.842741071,0.018001082,ma09_01,animal
150,CD085,2008,2.874371416,7.051009238,ma09_01,animal
151,CD085,2008,2.862200881,10.95542237,ma09_01,animal
152,CD085,2008,3.170781071,32.05360669,ma09_01,animal
153,CD085,2008,1.560479281,0.217641313,ma09_01,animal
154,CD085,2008,1.187543146,0.153621452,ma09_01,animal
155,CD085,2008,1.473275324,0.121846119,ma09_01,animal
156,CD085,2008,0.403471323,0.015324331,ma09_01,animal
157,CD085,2008,0.707398193,0.014260696,ma09_01,animal
158,CD085,2008,0.60915547,0.01227651,ma09_01,animal
159,CD085,2008,1.769708222,0.861115576,ma09_01,animal
160,CD085,2008,2.702652637,7.377039279,ma09_01,animal
161,CD085,2008,3.715411147,62.19502242,ma09_01,animal
162,CD085,2008,0.734842946,0.068332577,ma09_01,animal
163,CD085,2008,0.926955604,0.066641714,ma09_01,animal
164,CD085,2008,0.987004299,0.045075382,ma09_01,animal
165,CD092,2008,-0.374258572,1.81E-05,ma09_01,animal
168,CD092,2008,-0.250809777,0.007170253,ma09_01,animal
169,CD093,2006,-0.188990269,0.022729575,ma09_01,animal
170,CD093,2006,-0.167813531,0.008026734,ma09_01,animal
172,CD108,1999,0.572051181,0.039869763,ma09_01,animal
173,CD108,1999,0.852732656,0.082598571,ma09_01,animal
176,CD113,2015,0.118290264,0.020994134,ma09_01,animal
177,CD116,2018,-0.213366179,0.010733181,ma09_01,animal
178,CD116,2018,-0.397682968,0.005042676,ma09_01,animal
179,CD116,2018,0.092682057,0.008633354,ma09_01,animal
180,CD116,2018,0.026668247,0.074826481,ma09_01,animal
181,CD116,2018,0.030015896,0.016166758,ma09_01,animal
182,CD116,2018,0.150190279,0.005549399,ma09_01,animal
183,CD116,2018,0.154523605,0.007493479,ma09_01,animal
184,CD116,2018,-0.061087692,0.053727455,ma09_01,animal
185,CD116,2018,0.058217496,0.009157144,ma09_01,animal
186,CD116,2018,0.261269973,0.003523925,ma09_01,animal
187,CD116,2018,0.092536253,0.010779442,ma09_01,animal
188,CD116,2018,-0.244496676,0.076726156,ma09_01,animal
189,CD120,2014,1.590434971,0.084385776,ma09_01,animal
190,CD123,1990,0.239059007,0.002131522,ma09_01,animal
191,CD123,1990,0.143548171,0.000859435,ma09_01,animal
192,CD123,1990,0.405465108,0.00603614,ma09_01,animal
199,CD123,1990,0.323380833,0.004660299,ma09_01,animal
200,CD123,1990,0.17696835,0.001442772,ma09_01,animal
201,CD123,1990,0.186585956,0.001146266,ma09_01,animal
202,CD123,1990,0.47957308,0.004456133,ma09_01,animal
209,CD123,1990,0.243009632,0.001542852,ma09_01,animal
210,CD123,1990,0.508524127,0.006044168,ma09_01,animal
211,CD123,1990,0.086432506,0.000266614,ma09_01,animal
212,CD123,1990,0.258861634,0.001572909,ma09_01,animal
221,CD123,1990,0.239459929,0.002453966,ma09_01,animal
222,CD123,1990,0.068021526,0.002127287,ma09_01,animal
223,CD123,1990,0.082238098,0.002108033,ma09_01,animal
224,CD123,1990,0.147635999,0.001441594,ma09_01,animal
235,CD141,2012,1.858898771,0.705238844,ma09_01,animal
236,CD144,1998,1.206560128,0.11065608,ma09_01,animal
237,CD144,1998,0.724173454,0.078640046,ma09_01,animal
238,CD144,1998,0.571319227,0.037925344,ma09_01,animal
239,CD144,1998,1.145790849,0.23754671,ma09_01,animal
240,CD148,1996,0.292935671,0.056413749,ma09_01,animal
241,CD148,1996,0.6586815,0.035031904,ma09_01,animal
242,CD148,1996,0.820673992,0.067061085,ma09_01,animal
243,CD148,1996,0.008467451,0.049601745,ma09_01,animal
244,CD148,1996,-0.079476937,0.045600999,ma09_01,animal
245,CD148,1996,-0.029287192,0.044473901,ma09_01,animal
246,CD148,1996,0.379382641,0.014023859,ma09_01,animal
247,CD148,1996,-0.375432821,0.044223753,ma09_01,animal
248,CD148,1996,1.928442456,0.093700165,ma09_01,animal
249,CD148,1996,1.355522702,0.102194183,ma09_01,animal
250,CD148,1996,2.525728644,0.080560779,ma09_01,animal
251,CD148,1996,1.59020655,0.086549183,ma09_01,animal
252,CD148,1996,2.800759599,0.205845926,ma09_01,animal
253,CD148,1996,2.219203484,0.213036334,ma09_01,animal
254,CD148,1996,2.682074715,0.260522205,ma09_01,animal
255,CD148,1996,2.158003864,0.265841036,ma09_01,animal
256,CD148,1996,0.257829109,0.198577073,ma09_01,animal
257,CD148,1996,-0.294239473,0.195342826,ma09_01,animal
258,CD148,1996,-0.696918398,0.047088738,ma09_01,animal
259,CD148,1996,-0.297348044,0.040335841,ma09_01,animal
260,CD159,2016,1.327495485,0.075257652,ma09_01,animal
261,CD159,2016,1.15169801,0.057652409,ma09_01,animal
262,CD159,2016,1.042309569,0.065200376,ma09_01,animal
263,CD159,2016,0.419875673,0.045381331,ma09_01,animal
264,CD159,2016,0.210133457,0.024240562,ma09_01,animal
265,CD159,2016,0.174116529,0.021310925,ma09_01,animal
266,CD159,2016,0.262804405,0.021564294,ma09_01,animal
267,CD159,2016,0.03076572,0.024181286,ma09_01,animal
268,CD160,2000,0.287682072,0.000208333,ma09_01,animal
270,CD160,2000,0.444685821,0.000391026,ma09_01,animal
271,CD161,1997,0.177681177,0.04837701,ma09_01,animal
279,CD170,2018,-0.602097207,0.013743805,ma09_01,animal
281,CD174,2015,-0.135073536,0.190675196,ma09_01,animal
282,CD174,2015,0.115208433,0.107550583,ma09_01,animal
283,CD174,2015,-0.242348519,0.153150782,ma09_01,animal
284,CD174,2015,0.108051662,0.087107596,ma09_01,animal
285,CD180,1977,0.183922838,0.012290707,ma09_01,animal
286,CD180,1977,0.179340928,0.020035733,ma09_01,animal
287,CD180,1977,0.253448901,0.011567696,ma09_01,animal
288,CD180,1977,0.233435237,0.014643113,ma09_01,animal
289,CD180,1977,0.389742815,0.041318625,ma09_01,animal
290,CD180,1977,0.447665463,0.026033161,ma09_01,animal
291,CD180,1977,0.163384356,0.013661343,ma09_01,animal
292,CD180,1977,0.225490825,0.018454615,ma09_01,animal
293,CD180,1977,0.2135741,0.018848657,ma09_01,animal
294,CD180,1977,0.214478668,0.013028548,ma09_01,animal
295,CD180,1977,0.330451749,0.030218612,ma09_01,animal
296,CD180,1977,0.470003629,0.019925303,ma09_01,animal
297,CD180,1977,0.256265876,0.018356185,ma09_01,animal
298,CD180,1977,0.27359211,0.025539554,ma09_01,animal
299,CD180,1977,0.408895643,0.020835558,ma09_01,animal
300,CD180,1977,0.239092853,0.018552503,ma09_01,animal
301,CD180,1977,0.250957094,0.026940804,ma09_01,animal
302,CD180,1977,0.404392722,0.018639705,ma09_01,animal
303,CD180,1977,-0.081678031,0.006153405,ma09_01,animal
304,CD180,1977,0.108716223,0.009197215,ma09_01,animal
305,CD180,1977,0.158343558,0.007017875,ma09_01,animal
306,CD180,1977,-0.826678573,0.165838682,ma09_01,animal
307,CD180,1977,-0.347645537,0.150916612,ma09_01,animal
308,CD180,1977,-1.185623666,0.319036721,ma09_01,animal
309,CD180,1977,-0.274436846,0.267102176,ma09_01,animal
310,CD180,1977,-0.194972674,0.241193144,ma09_01,animal
311,CD180,1977,-0.653926467,0.368967709,ma09_01,animal
312,CD180,1977,0.285101426,0.159156446,ma09_01,animal
313,CD180,1977,0.292823472,0.1325348,ma09_01,animal
314,CD180,1977,-1.483668525,0.64141179,ma09_01,animal
315,CD180,1977,-0.031748698,0.090017011,ma09_01,animal
316,CD180,1977,0.197825743,0.064352454,ma09_01,animal
317,CD180,1977,-0.098440073,0.089512893,ma09_01,animal
324,CD213,2018,-0.025454428,0.020866524,ma09_01,animal
325,CD213,2018,-0.510790112,0.020983751,ma09_01,animal
326,CD213,2018,-0.28493104,0.016447122,ma09_01,animal
327,CD213,2018,0.018247608,0.020168942,ma09_01,animal
328,CD213,2018,-0.007155253,0.020658779,ma09_01,animal
329,CD213,2018,0.060168521,0.012013912,ma09_01,animal
330,CD216,2018,-0.102224229,0.004443899,ma09_01,animal
331,CD216,2018,-0.214731119,0.003375633,ma09_01,animal
332,CD216,2018,-0.515794954,0.003844032,ma09_01,animal
333,CD216,2018,-0.386479131,0.004470179,ma09_01,animal
334,CD216,2018,-0.458097288,0.013851125,ma09_01,animal
335,CD216,2018,0.076167378,0.007082237,ma09_01,animal
336,CD216,2018,0.867500567,0.012494331,ma09_01,animal
337,CD216,2018,-0.139761945,0.018979206,ma09_01,animal
338,CD216,2018,-0.916290732,0.0284,ma09_01,animal
339,CD216,2018,-1.56861591,0.049930554,ma09_01,animal
340,CD216,2018,-0.875468738,0.008746556,ma09_01,animal
341,CD216,2018,-0.693147179,0.007231405,ma09_01,animal
342,CD216,2018,0.199584624,0.058311156,ma09_01,animal
343,CD216,2018,-2.174696152,0.12796547,ma09_01,animal
344,CD216,2018,-0.167740937,0.047775316,ma09_01,animal
345,CD216,2018,-2.698715817,0.072217468,ma09_01,animal
346,CD216,2018,-0.356674944,0.30414471,ma09_01,animal
347,CD216,2018,1.498190533,0.424093956,ma09_01,animal
348,CD216,2018,0.49168792,0.003696251,ma09_01,animal
349,CD216,2018,-0.031716276,0.003650631,ma09_01,animal
350,CD216,2018,0.211669219,0.002957705,ma09_01,animal
351,CD216,2018,-0.129290709,0.004480111,ma09_01,animal
352,CD216,2018,-0.17426375,0.008002749,ma09_01,animal
353,CD216,2018,-0.242908666,0.013049479,ma09_01,animal
354,CD216,2018,-0.650587567,0.007856018,ma09_01,animal
355,CD216,2018,-0.328504067,0.005344444,ma09_01,animal
356,CD216,2018,-1.299282987,0.0155854,ma09_01,animal
359,CD216,2018,-0.204794413,0.007519537,ma09_01,animal
360,CD216,2018,0.164169549,0.026843107,ma09_01,animal
361,CD216,2018,-1.87138275,0.134119438,ma09_01,animal
362,CD216,2018,-1.701627936,0.166121224,ma09_01,animal
363,CD216,2018,-2.467307201,0.064390897,ma09_01,animal
364,CD216,2018,-1.414304892,0.214321234,ma09_01,animal
365,CD216,2018,0.663047233,0.491622231,ma09_01,animal
389,CD230,2014,0.384411699,0.054638636,ma09_01,animal
390,CD230,2014,0.381367556,0.055015009,ma09_01,animal
391,CD230,2014,-1.294356866,0.152199497,ma09_01,animal
392,CD230,2014,-0.113625025,0.247489617,ma09_01,animal
393,CD233,2006,0.653027187,0.000641781,ma09_01,animal
394,CD233,2006,0.2591087,0.011778091,ma09_01,animal
395,CD233,2006,0.59562216,0.008270912,ma09_01,animal
396,CD233,2006,1.337007661,0.008939774,ma09_01,animal
398,CD236,2013,0.824175443,0.00892606,ma09_01,animal
399,CD236,2013,0.905117431,0.003872688,ma09_01,animal
400,CD236,2013,-0.530926803,0.007338735,ma09_01,animal
403,CD238,2013,0.593063722,0.07376549,ma09_01,animal
430,CD244,2016,1.0368868,0.032738744,ma09_01,animal
431,CD244,2016,0.108083334,0.003170501,ma09_01,animal
435,CD248,2017,0.154842581,0.001553369,ma09_01,animal
436,CD248,2017,0.117081079,0.00148573,ma09_01,animal
437,CD248,2017,0.094199295,0.00165347,ma09_01,animal
438,CD248,2017,0.145071044,0.001717055,ma09_01,animal
440,CD248,2017,0.030351999,0.001065597,ma09_01,animal
441,CD248,2017,0.058173189,0.001052457,ma09_01,animal
442,CD248,2017,0.032878851,0.001185247,ma09_01,animal
443,CD248,2017,0.073221068,0.001058932,ma09_01,animal
444,CD257,2003,0.461489968,0.088223806,ma09_01,animal
445,CD257,2003,0.7379928,0.147344821,ma09_01,animal
446,CD257,2003,0.345903883,0.088221044,ma09_01,animal
450,CD257,2003,0.746993013,0.039434589,ma09_01,animal
451,CD257,2003,0.463975857,0.125976511,ma09_01,animal
452,CD257,2003,1.254234492,0.15723666,ma09_01,animal
453,CD258,2011,0.895051263,0.231009364,ma09_01,animal
454,CD258,2011,0.952658405,0.02686067,ma09_01,animal
455,CD258,2011,-0.309670854,0.222160564,ma09_01,animal
456,CD258,2011,-0.123630585,0.064335224,ma09_01,animal
457,CD258,2011,0.027001995,0.015320849,ma09_01,animal
458,CD258,2011,0.907922416,0.021169956,ma09_01,animal
459,CD258,2011,2.513834166,0.060947507,ma09_01,animal
460,CD258,2011,0.927300661,0.208029555,ma09_01,animal
461,CD258,2011,0.587786585,0.012037036,ma09_01,animal
462,CD258,2011,-1.083619053,0.308221819,ma09_01,animal
463,CD258,2011,0.30802032,0.096187134,ma09_01,animal
464,CD258,2011,0.715620236,0.053127236,ma09_01,animal
465,CD258,2011,0.664643557,0.421631594,ma09_01,animal
466,CD258,2011,0.35616022,0.084915103,ma09_01,animal
467,CD258,2011,0.024235883,0.044607633,ma09_01,animal
468,CD258,2011,0.760286326,0.026998883,ma09_01,animal
469,CD258,2011,-0.31871444,0.213809213,ma09_01,animal
470,CD258,2011,0.202042479,0.033991358,ma09_01,animal
471,CD258,2011,-0.201250153,0.022630873,ma09_01,animal
472,CD258,2011,0.416936236,0.2041154,ma09_01,animal
473,CD258,2011,0.058315249,0.04256103,ma09_01,animal
474,CD258,2011,0.042072683,0.016346863,ma09_01,animal
475,CD258,2011,0.224922702,0.072314506,ma09_01,animal
476,CD258,2011,-0.284351698,0.094647329,ma09_01,animal
477,CD258,2011,-0.160097005,0.049370286,ma09_01,animal
478,CD258,2011,1.299282884,0.022038565,ma09_01,animal
479,CD258,2011,-0.45133205,0.068242762,ma09_01,animal
480,CD258,2011,0.496507276,0.094656082,ma09_01,animal
481,CD258,2011,0.052656023,0.051351312,ma09_01,animal
482,CD258,2011,-0.078461074,0.150511061,ma09_01,animal
483,CD258,2011,1.408767195,0.019614325,ma09_01,animal
484,CD258,2011,-0.044697354,0.039191027,ma09_01,animal
485,CD258,2011,2.8102044,0.091729296,ma09_01,animal
486,CD258,2011,-0.54144158,0.355222334,ma09_01,animal
487,CD258,2011,-0.238856396,0.095251341,ma09_01,animal
488,CD258,2011,1.006534666,0.09265617,ma09_01,animal
489,CD258,2011,0.096443462,0.055238348,ma09_01,animal
490,CD258,2011,0.111463262,0.15188875,ma09_01,animal
491,CD258,2011,0.259000589,0.060718309,ma09_01,animal
492,CD258,2011,0.441832824,0.010912698,ma09_01,animal
493,CD258,2011,2.110213169,0.022933415,ma09_01,animal
494,CD258,2011,1.303185461,0.267014654,ma09_01,animal
495,CD258,2011,0.176145746,0.022439537,ma09_01,animal
496,CD258,2011,0.195763526,0.449837892,ma09_01,animal
497,CD258,2011,0.162136625,0.092994318,ma09_01,animal
498,CD258,2011,0.09906486,0.074912271,ma09_01,animal
499,CD258,2011,0.916290732,0.015,ma09_01,animal
500,CD258,2011,0.171850174,0.032043513,ma09_01,animal
501,CD258,2011,-0.773087957,0.135311123,ma09_01,animal
502,CD258,2011,-0.124920532,0.047264781,ma09_01,animal
503,CD258,2011,-0.13587216,0.012540246,ma09_01,animal
504,CD258,2011,-0.097408287,0.034850152,ma09_01,animal
505,CD258,2011,-0.025938592,0.015675298,ma09_01,animal
506,CD258,2011,0.382205724,0.198098376,ma09_01,animal
507,CD258,2011,0.311583004,0.051949499,ma09_01,animal
508,CD258,2011,0.954930749,0.284263467,ma09_01,animal
509,CD258,2011,0.715620014,0.016836548,ma09_01,animal
510,CD258,2011,-0.184150212,0.237391861,ma09_01,animal
511,CD258,2011,-0.296349913,0.100926157,ma09_01,animal
512,CD258,2011,-0.004007496,0.076459431,ma09_01,animal
517,CD265,1999,-0.017241807,0.002445744,ma09_01,animal
518,CD265,1999,0.254234138,0.007389343,ma09_01,animal
519,CD265,1999,0.169209922,0.009785637,ma09_01,animal
520,CD265,1999,0.083858633,0.007849656,ma09_01,animal
521,CD265,1999,0.10354068,0.00802164,ma09_01,animal
522,CD265,1999,0.026237631,0.008460178,ma09_01,animal
523,CD265,1999,0.023576731,0.007590335,ma09_01,animal
524,CD265,1999,0.03350067,0.008022757,ma09_01,animal
525,CD265,1999,0.068196319,0.001711722,ma09_01,animal
526,CD265,1999,0.290892348,0.010815033,ma09_01,animal
527,CD265,1999,0.319909274,0.012360482,ma09_01,animal
528,CD265,1999,0.246225359,0.014275954,ma09_01,animal
529,CD265,1999,0.195043719,0.011495211,ma09_01,animal
530,CD265,1999,0.256588876,0.010052098,ma09_01,animal
531,CD265,1999,0.131943391,0.009531526,ma09_01,animal
532,CD265,1999,0.073698164,0.006149681,ma09_01,animal
533,CD265,1999,-0.024901685,0.004019662,ma09_01,animal
534,CD265,1999,0.133048883,0.012395083,ma09_01,animal
535,CD265,1999,0.12262162,0.009318782,ma09_01,animal
536,CD265,1999,0.014231739,0.007909958,ma09_01,animal
537,CD265,1999,0.025696345,0.012255539,ma09_01,animal
538,CD265,1999,0.00669496,0.013666324,ma09_01,animal
539,CD265,1999,0.092530133,0.011266773,ma09_01,animal
540,CD265,1999,0.063861184,0.011039289,ma09_01,animal
541,CD265,1999,0.072115716,0.002963428,ma09_01,animal
542,CD265,1999,0.235447938,0.010078994,ma09_01,animal
543,CD265,1999,0.114085965,0.014284752,ma09_01,animal
544,CD265,1999,0.091343075,0.012867064,ma09_01,animal
545,CD265,1999,0.010627303,0.011602708,ma09_01,animal
546,CD265,1999,0.028092287,0.009696826,ma09_01,animal
547,CD265,1999,0.125890443,0.010161286,ma09_01,animal
548,CD265,1999,0.082945386,0.010580106,ma09_01,animal
549,CD267,2002,-0.062607334,0.003149919,ma09_01,animal
550,CD267,2002,-0.2842471,0.001392103,ma09_01,animal
551,CD267,2002,-0.24174208,0.001141638,ma09_01,animal
552,CD267,2002,-0.033223877,0.003022693,ma09_01,animal
553,CD267,2002,-0.354692786,0.008964282,ma09_01,animal
554,CD267,2002,-0.655311649,0.009699473,ma09_01,animal
555,CD267,2002,-0.434735499,0.008672076,ma09_01,animal
556,CD267,2002,-0.240808401,0.010818612,ma09_01,animal
557,CD267,2002,-0.704279021,0.04661682,ma09_01,animal
558,CD267,2002,-1.120753414,0.033016784,ma09_01,animal
559,CD267,2002,-0.726177706,0.048863053,ma09_01,animal
560,CD267,2002,-0.405465108,0.050741318,ma09_01,animal
561,CD267,2002,0.260973121,0.006374962,ma09_01,animal
562,CD267,2002,0.424201017,0.005203353,ma09_01,animal
563,CD267,2002,0.375748633,0.007898123,ma09_01,animal
564,CD267,2002,0.102528747,0.005017405,ma09_01,animal
570,CD273,2017,0.010537506,0.026995341,ma09_01,animal
571,CD273,2017,-0.017384763,0.006654634,ma09_01,animal
572,CD273,2017,0.046463456,0.008381556,ma09_01,animal
573,CD273,2017,0.064215255,0.013685152,ma09_01,animal
574,CD273,2017,0.04796125,0.014915728,ma09_01,animal
577,CD276,2009,-0.476924072,0.006236866,ma09_01,animal
578,CD276,2009,-0.627315118,0.189006758,ma09_01,animal
579,CD276,2009,0.399386062,0.000939427,ma09_01,animal
580,CD276,2009,0.657640491,0.004889094,ma09_01,animal
581,CD280,2004,1.297346871,0.006610976,ma09_01,animal
582,CD280,2004,1.864080134,0.039554677,ma09_01,animal
583,CD280,2004,0.579818504,0.007919679,ma09_01,animal
584,CD280,2004,1.527607898,0.007656314,ma09_01,animal
585,CD280,2004,-1.120591205,0.038300657,ma09_01,animal
586,CD280,2004,1.353142149,0.015137285,ma09_01,animal
607,CD290,1998,0.321320432,0.014073161,ma09_01,animal
608,CD290,1998,0.191055237,0.01779614,ma09_01,animal
609,CD290,1998,0.225246602,0.013339596,ma09_01,animal
610,CD290,1998,0.282566972,0.01210507,ma09_01,animal
611,CD290,1998,0.115512888,0.007915494,ma09_01,animal
612,CD290,1998,-0.074107972,0.017886169,ma09_01,animal
613,CD290,1998,0.14370672,0.013318691,ma09_01,animal
614,CD290,1998,-0.410020925,0.019624268,ma09_01,animal
615,CD290,1998,-0.711496319,0.020593797,ma09_01,animal
622,CD290,1998,0.603802632,0.081546663,ma09_01,animal
623,CD290,1998,0.557876025,0.057900887,ma09_01,animal
624,CD290,1998,1.42788629,0.065935434,ma09_01,animal
631,CD290,1998,-0.107630664,0.002622844,ma09_01,animal
632,CD290,1998,-0.146603474,0.003418404,ma09_01,animal
633,CD290,1998,-0.225806669,0.002738933,ma09_01,animal
634,CD290,1998,-0.205443974,0.065326632,ma09_01,animal
635,CD290,1998,-0.253195896,0.008265451,ma09_01,animal
636,CD290,1998,-0.693147181,0.027517148,ma09_01,animal
637,CD290,1998,-0.753771802,0.03068079,ma09_01,animal
638,CD290,1998,-0.459532329,0.010115085,ma09_01,animal
639,CD290,1998,-0.916290732,0.022126197,ma09_01,animal
640,CD298,1994,-0.005143804,1.162606099,ma09_01,animal
641,CD298,1994,1.152292705,0.352329704,ma09_01,animal
642,CD298,1994,1.159175913,0.462460177,ma09_01,animal
643,CD298,1994,1.143477004,0.363817526,ma09_01,animal
644,CD298,1994,1.274010274,0.593035263,ma09_01,animal
647,CD298,1994,0.370877826,0.232552801,ma09_01,animal
648,CD298,1994,0.395775377,0.529768989,ma09_01,animal
649,CD298,1994,0.770677196,0.94039282,ma09_01,animal
650,CD298,1994,0.710052574,0.523823805,ma09_01,animal
651,CD298,1994,0.521608799,0.673661408,ma09_01,animal
652,CD298,1994,0.680000228,0.680001731,ma09_01,animal
653,CD298,1994,-0.115733541,0.902936287,ma09_01,animal
654,CD298,1994,1.335854931,0.015558481,ma09_01,animal
655,CD298,1994,0.758500146,0.011152467,ma09_01,animal
656,CD298,1994,0.5341189,0.015112498,ma09_01,animal
657,CD298,1994,0.526285175,0.014870437,ma09_01,animal
658,CD300,2004,-1.050664466,0.231676972,ma09_01,animal
659,CD300,2004,1.877654295,0.170505091,ma09_01,animal
660,CD300,2004,3.695110004,0.133829028,ma09_01,animal
661,CD300,2004,3.205452805,0.181696494,ma09_01,animal
662,CD301,2009,0.381979594,0.01258992,ma09_01,animal
663,CD301,2009,0.526827476,0.012143148,ma09_01,animal
664,CD301,2009,0.641670484,0.008712425,ma09_01,animal
665,CD301,2009,0.266078439,0.003830227,ma09_01,animal
666,CD301,2009,0.30538165,0.021323563,ma09_01,animal
667,CD301,2009,0.869037847,0.027526948,ma09_01,animal
668,CD301,2009,0.435318071,0.014046221,ma09_01,animal
669,CD301,2009,-0.01169604,0.009542324,ma09_01,animal
674,CD315,2009,0.915066526,0.188085169,ma09_01,animal
675,CD315,2009,0.339157637,0.06318657,ma09_01,animal
676,CD315,2009,-0.439807033,0.575881235,ma09_01,animal
677,CD315,2009,0.611230058,0.054480533,ma09_01,animal
678,CD315,2009,0.310993151,0.045858187,ma09_01,animal
679,CD315,2009,-0.19605175,0.185685764,ma09_01,animal
